"","Plot","species","year","DOY","Date","tot_buds","tot_flowers","tot_sen","tot_F","tot_NF","plot_id","DOYs","DOYsqs"
"1072","Dry2","Dryas",1996,183,1996-07-01,0,0,0,0,0,2,-0.543816526978638,0.295736415015108
"1073","Dry2","Dryas",1996,190,1996-07-08,0,0,0,0,0,2,-0.240072973618076,0.0576350326618254
"1074","Dry2","Dryas",1996,197,1996-07-15,100,0,0,0,100,2,0.0636705797424863,0.00405394272474431
"1075","Dry2","Dryas",1996,204,1996-07-22,53,141,0,141,53,2,0.367414133103049,0.134993145203865
"1076","Dry2","Dryas",1996,211,1996-07-29,1,94,73,94,74,2,0.671157686463611,0.450452640099187
"1077","Dry2","Dryas",1996,218,1996-08-05,0,2,98,2,98,2,0.974901239824173,0.95043242741071
"1078","Dry2","Dryas",1996,225,1996-08-12,0,0,100,0,100,2,1.27864479318474,1.63493250713843
"1079","Dry2","Dryas",1999,203,1999-07-22,0,0,0,0,0,2,0.324022196908683,0.104990384089529
"1080","Dry2","Dryas",1999,210,1999-07-29,0,0,0,0,0,2,0.627765750269245,0.394089837211108
"1081","Dry2","Dryas",1999,217,1999-08-05,0,0,0,0,0,2,0.931509303629807,0.867709582748888
"1082","Dry2","Dryas",1999,224,1999-08-12,22,3,0,3,22,2,1.23525285699037,1.52584962070287
"1083","Dry2","Dryas",1999,231,1999-08-19,12,0,0,0,12,2,1.53899641035093,2.36850995107305
"1084","Dry2","Dryas",1999,238,1999-08-26,44,0,5,0,49,2,1.84273996371149,3.39569057385944
"1085","Dry2","Dryas",2000,176,2000-06-24,0,0,0,0,0,2,-0.8475600803392,0.718358089784592
"1086","Dry2","Dryas",2000,183,2000-07-01,0,0,0,0,0,2,-0.543816526978638,0.295736415015108
"1087","Dry2","Dryas",2000,190,2000-07-08,11,0,0,0,11,2,-0.240072973618076,0.0576350326618254
"1088","Dry2","Dryas",2000,196,2000-07-14,22,8,0,8,22,2,0.0202786435481203,0.000411223384151721
"1089","Dry2","Dryas",2000,204,2000-07-22,22,12,0,12,22,2,0.367414133103049,0.134993145203865
"1090","Dry2","Dryas",2000,211,2000-07-29,1,27,18,27,19,2,0.671157686463611,0.450452640099187
"1091","Dry2","Dryas",2000,218,2000-08-05,0,17,28,17,28,2,0.974901239824173,0.95043242741071
"1092","Dry2","Dryas",2000,225,2000-08-12,0,0,41,0,41,2,1.27864479318474,1.63493250713843
"1093","Dry2","Dryas",2001,189,2001-07-08,0,0,0,0,0,2,-0.283464909812442,0.0803523550949758
"1094","Dry2","Dryas",2001,196,2001-07-15,6,0,0,0,6,2,0.0202786435481203,0.000411223384151721
"1095","Dry2","Dryas",2001,203,2001-07-22,141,0,0,0,141,2,0.324022196908683,0.104990384089529
"1096","Dry2","Dryas",2001,210,2001-07-29,103,32,0,32,103,2,0.627765750269245,0.394089837211108
"1097","Dry2","Dryas",2001,217,2001-08-05,10,70,40,70,50,2,0.931509303629807,0.867709582748888
"1098","Dry2","Dryas",2001,224,2001-08-12,4,6,153,6,157,2,1.23525285699037,1.52584962070287
"1099","Dry2","Dryas",2002,182,2002-07-01,0,0,0,0,0,2,-0.587208463173004,0.344813779222001
"1100","Dry2","Dryas",2002,189,2002-07-08,0,0,0,0,0,2,-0.283464909812442,0.0803523550949758
"1101","Dry2","Dryas",2002,196,2002-07-15,44,0,0,0,44,2,0.0202786435481203,0.000411223384151721
"1102","Dry2","Dryas",2002,203,2002-07-22,154,10,0,10,154,2,0.324022196908683,0.104990384089529
"1103","Dry2","Dryas",2002,210,2002-07-29,104,92,5,92,109,2,0.627765750269245,0.394089837211108
"1104","Dry2","Dryas",2002,217,2002-08-05,4,86,120,86,124,2,0.931509303629807,0.867709582748888
"1105","Dry2","Dryas",2002,224,2002-08-12,2,10,188,10,190,2,1.23525285699037,1.52584962070287
"1106","Dry2","Dryas",2002,231,2002-08-19,0,1,191,1,191,2,1.53899641035093,2.36850995107305
"1107","Dry2","Dryas",2002,238,2002-08-26,0,0,198,0,198,2,1.84273996371149,3.39569057385944
"1108","Dry2","Dryas",2003,175,2003-06-24,0,0,0,0,0,2,-0.890952016533566,0.793795495765229
"1109","Dry2","Dryas",2003,182,2003-07-01,0,0,0,0,0,2,-0.587208463173004,0.344813779222001
"1110","Dry2","Dryas",2003,189,2003-07-08,46,0,0,0,46,2,-0.283464909812442,0.0803523550949758
"1111","Dry2","Dryas",2003,196,2003-07-15,178,6,0,6,178,2,0.0202786435481203,0.000411223384151721
"1112","Dry2","Dryas",2003,203,2003-07-22,39,113,51,113,90,2,0.324022196908683,0.104990384089529
"1113","Dry2","Dryas",2003,210,2003-07-29,2,79,119,79,121,2,0.627765750269245,0.394089837211108
"1114","Dry2","Dryas",2003,217,2003-08-05,0,1,199,1,199,2,0.931509303629807,0.867709582748888
"1115","Dry2","Dryas",2003,224,2003-08-12,0,0,200,0,200,2,1.23525285699037,1.52584962070287
"1116","Dry2","Dryas",2004,176,2004-06-24,0,0,0,0,0,2,-0.8475600803392,0.718358089784592
"1117","Dry2","Dryas",2004,183,2004-07-01,0,0,0,0,0,2,-0.543816526978638,0.295736415015108
"1118","Dry2","Dryas",2004,190,2004-07-08,84,0,0,0,84,2,-0.240072973618076,0.0576350326618254
"1119","Dry2","Dryas",2004,197,2004-07-15,176,47,0,47,176,2,0.0636705797424863,0.00405394272474431
"1120","Dry2","Dryas",2004,204,2004-07-22,10,158,81,158,91,2,0.367414133103049,0.134993145203865
"1121","Dry2","Dryas",2004,211,2004-07-29,0,24,212,24,212,2,0.671157686463611,0.450452640099187
"1122","Dry2","Dryas",2004,218,2004-08-05,0,0,208,0,208,2,0.974901239824173,0.95043242741071
"1123","Dry2","Dryas",2005,182,2005-07-01,2,0,0,0,2,2,-0.587208463173004,0.344813779222001
"1124","Dry2","Dryas",2005,189,2005-07-08,18,0,0,0,18,2,-0.283464909812442,0.0803523550949758
"1125","Dry2","Dryas",2005,196,2005-07-15,170,30,0,30,170,2,0.0202786435481203,0.000411223384151721
"1126","Dry2","Dryas",2005,203,2005-07-22,2,152,46,152,48,2,0.324022196908683,0.104990384089529
"1127","Dry2","Dryas",2005,210,2005-07-29,0,10,190,10,190,2,0.627765750269245,0.394089837211108
"1128","Dry2","Dryas",2005,217,2005-08-05,0,0,200,0,200,2,0.931509303629807,0.867709582748888
"1129","Dry2","Dryas",2005,224,2005-08-12,0,0,200,0,200,2,1.23525285699037,1.52584962070287
"1130","Dry2","Dryas",2005,231,2005-08-19,0,0,200,0,200,2,1.53899641035093,2.36850995107305
"1131","Dry2","Dryas",2005,238,2005-08-26,0,0,200,0,200,2,1.84273996371149,3.39569057385944
"1132","Dry2","Dryas",2006,196,2006-07-15,0,0,0,0,0,2,0.0202786435481203,0.000411223384151721
"1133","Dry2","Dryas",2006,203,2006-07-22,16,0,0,0,16,2,0.324022196908683,0.104990384089529
"1134","Dry2","Dryas",2006,210,2006-07-29,194,6,0,6,194,2,0.627765750269245,0.394089837211108
"1135","Dry2","Dryas",2006,217,2006-08-05,61,134,5,134,66,2,0.931509303629807,0.867709582748888
"1136","Dry2","Dryas",2006,224,2006-08-12,15,108,77,108,92,2,1.23525285699037,1.52584962070287
"1137","Dry2","Dryas",2006,230,2006-08-18,8,4,188,4,196,2,1.49560447415657,2.23683274311714
"1138","Dry2","Dryas",2006,238,2006-08-26,0,0,200,0,200,2,1.84273996371149,3.39569057385944
"1139","Dry2","Dryas",2007,168,2007-06-17,0,0,0,0,0,2,-1.19469556989413,1.42729750472466
"1140","Dry2","Dryas",2007,175,2007-06-24,0,0,0,0,0,2,-0.890952016533566,0.793795495765229
"1141","Dry2","Dryas",2007,182,2007-07-01,1,0,0,0,1,2,-0.587208463173004,0.344813779222001
"1142","Dry2","Dryas",2007,189,2007-07-08,107,10,0,10,107,2,-0.283464909812442,0.0803523550949758
"1143","Dry2","Dryas",2007,196,2007-07-15,18,170,44,170,62,2,0.0202786435481203,0.000411223384151721
"1144","Dry2","Dryas",2007,199,2007-07-18,28,193,186,193,214,2,0.150454452131218,0.0226365421661051
"1145","Dry2","Dryas",2007,203,2007-07-22,1,60,191,60,192,2,0.324022196908683,0.104990384089529
"1146","Dry2","Dryas",2007,210,2007-07-29,0,7,205,7,205,2,0.627765750269245,0.394089837211108
"1147","Dry2","Dryas",2007,218,2007-08-06,0,0,214,0,214,2,0.974901239824173,0.95043242741071
"1148","Dry2","Dryas",2007,224,2007-08-12,0,0,0,0,0,2,1.23525285699037,1.52584962070287
"1149","Dry2","Dryas",2007,231,2007-08-19,0,0,0,0,0,2,1.53899641035093,2.36850995107305
"1150","Dry2","Dryas",2008,155,2008-06-03,0,0,0,0,0,2,-1.75879074042089,3.09334486859025
"1151","Dry2","Dryas",2008,162,2008-06-10,0,0,0,0,0,2,-1.45504718706032,2.11716231657216
"1152","Dry2","Dryas",2008,169,2008-06-17,0,0,0,0,0,2,-1.15130363369976,1.32550005697028
"1153","Dry2","Dryas",2008,177,2008-06-25,0,0,0,0,0,2,-0.804168144144834,0.646686404057347
"1154","Dry2","Dryas",2008,183,2008-07-01,0,0,0,0,0,2,-0.543816526978638,0.295736415015108
"1155","Dry2","Dryas",2008,190,2008-07-08,0,0,0,0,0,2,-0.240072973618076,0.0576350326618254
"1156","Dry2","Dryas",2008,199,2008-07-17,149,0,0,0,149,2,0.150454452131218,0.0226365421661051
"1157","Dry2","Dryas",2008,205,2008-07-23,99,145,0,145,99,2,0.410806069297415,0.168761626571592
"1158","Dry2","Dryas",2008,211,2008-07-29,2,45,166,45,168,2,0.671157686463611,0.450452640099187
"1159","Dry2","Dryas",2008,218,2008-08-05,0,1,220,1,220,2,0.974901239824173,0.95043242741071
"1160","Dry2","Dryas",2008,225,2008-08-12,0,0,202,0,202,2,1.27864479318474,1.63493250713843
"1161","Dry2","Dryas",2009,154,2009-06-03,0,0,0,0,0,2,-1.80218267661525,3.24786239989212
"1162","Dry2","Dryas",2009,169,2009-06-18,0,0,0,0,0,2,-1.15130363369976,1.32550005697028
"1163","Dry2","Dryas",2009,175,2009-06-24,4,0,0,0,4,2,-0.890952016533566,0.793795495765229
"1164","Dry2","Dryas",2009,183,2009-07-02,93,0,0,0,93,2,-0.543816526978638,0.295736415015108
"1165","Dry2","Dryas",2009,189,2009-07-08,94,125,0,125,94,2,-0.283464909812442,0.0803523550949758
"1166","Dry2","Dryas",2009,196,2009-07-15,0,68,174,68,174,2,0.0202786435481203,0.000411223384151721
"1167","Dry2","Dryas",2009,205,2009-07-24,0,0,210,0,210,2,0.410806069297415,0.168761626571592
"1168","Dry2","Dryas",2010,168,2010-06-17,0,0,0,0,0,2,-1.19469556989413,1.42729750472466
"1169","Dry2","Dryas",2010,183,2010-07-02,0,0,0,0,0,2,-0.543816526978638,0.295736415015108
"1170","Dry2","Dryas",2010,189,2010-07-08,41,0,0,0,41,2,-0.283464909812442,0.0803523550949758
"1171","Dry2","Dryas",2010,196,2010-07-15,146,17,0,17,146,2,0.0202786435481203,0.000411223384151721
"1172","Dry2","Dryas",2010,203,2010-07-22,44,221,12,221,56,2,0.324022196908683,0.104990384089529
"1173","Dry2","Dryas",2010,210,2010-07-29,2,60,203,60,205,2,0.627765750269245,0.394089837211108
"1174","Dry2","Dryas",2010,216,2010-08-04,0,1,223,1,223,2,0.888117367435441,0.788752458340458
"1175","Dry2","Dryas",2010,224,2010-08-12,0,0,217,0,217,2,1.23525285699037,1.52584962070287
"1176","Dry2","Dryas",2010,231,2010-08-19,0,0,200,0,200,2,1.53899641035093,2.36850995107305
"1177","Dry2","Dryas",2010,238,2010-08-26,0,0,200,0,200,2,1.84273996371149,3.39569057385944
"1178","Dry2","Dryas",2011,175,2011-06-24,0,0,0,0,0,2,-0.890952016533566,0.793795495765229
"1179","Dry2","Dryas",2011,182,2011-07-01,10,0,0,0,10,2,-0.587208463173004,0.344813779222001
"1180","Dry2","Dryas",2011,189,2011-07-08,64,6,0,6,64,2,-0.283464909812442,0.0803523550949758
"1181","Dry2","Dryas",2011,196,2011-07-15,60,147,46,147,106,2,0.0202786435481203,0.000411223384151721
"1182","Dry2","Dryas",2011,203,2011-07-22,1,151,186,151,187,2,0.324022196908683,0.104990384089529
"1183","Dry2","Dryas",2011,217,2011-08-05,0,0,238,0,238,2,0.931509303629807,0.867709582748888
"1184","Dry2","Dryas",2013,161,2013-06-10,0,0,0,0,0,2,-1.49843912325469,2.24531980610029
"1185","Dry2","Dryas",2013,168,2013-06-17,0,0,0,0,0,2,-1.19469556989413,1.42729750472466
"1186","Dry2","Dryas",2013,175,2013-06-24,148,0,0,0,148,2,-0.890952016533566,0.793795495765229
"1187","Dry2","Dryas",2013,182,2013-07-01,142,120,0,120,142,2,-0.587208463173004,0.344813779222001
"1188","Dry2","Dryas",2013,189,2013-07-08,17,201,20,201,37,2,-0.283464909812442,0.0803523550949758
"1189","Dry2","Dryas",2013,190,2013-07-09,29,372,70,372,99,2,-0.240072973618076,0.0576350326618254
"1190","Dry2","Dryas",2013,196,2013-07-15,0,36,86,36,86,2,0.0202786435481203,0.000411223384151721
"1191","Dry2","Dryas",2013,197,2013-07-16,0,37,69,37,69,2,0.0636705797424863,0.00405394272474431
"1192","Dry2","Dryas",2014,190,2014-07-09,0,0,0,0,0,2,-0.240072973618076,0.0576350326618254
"1193","Dry2","Dryas",2014,197,2014-07-16,5,0,0,0,5,2,0.0636705797424863,0.00405394272474431
"1194","Dry2","Dryas",2014,204,2014-07-23,11,0,0,0,11,2,0.367414133103049,0.134993145203865
"1195","Dry2","Dryas",2014,211,2014-07-30,74,39,0,39,74,2,0.671157686463611,0.450452640099187
"1196","Dry2","Dryas",2014,218,2014-08-06,17,114,9,114,26,2,0.974901239824173,0.95043242741071
"1197","Dry2","Dryas",2014,225,2014-08-13,0,32,85,32,85,2,1.27864479318474,1.63493250713843
"1198","Dry2","Dryas",2014,232,2014-08-20,0,0,102,0,102,2,1.5823883465453,2.50395287928236
"1199","Dry2","Dryas",2015,201,2015-07-20,1,0,0,0,1,2,0.23723832451995,0.0562820226210333
"1200","Dry2","Dryas",2015,208,2015-07-27,4,0,0,0,4,2,0.540981877880513,0.292661392195126
"1201","Dry2","Dryas",2015,215,2015-08-03,18,1,0,1,18,2,0.844725431241075,0.71356105418542
"1202","Dry2","Dryas",2015,222,2015-08-10,6,32,3,32,9,2,1.14846898460164,1.31898100859192
"1203","Dry2","Dryas",2015,229,2015-08-17,1,13,20,13,21,2,1.4522125379622,2.10892125541461
"1204","Dry2","Dryas",2015,236,2015-08-24,1,3,28,3,29,2,1.75595609132276,3.08338179465351
"1205","Dry2","Dryas",2016,183,2016-07-01,0,0,0,0,0,2,-0.543816526978638,0.295736415015108
"1206","Dry2","Dryas",2016,197,2016-07-15,14,5,0,5,14,2,0.0636705797424863,0.00405394272474431
"1207","Dry2","Dryas",2016,203,2016-07-21,26,42,0,42,26,2,0.324022196908683,0.104990384089529
"1208","Dry2","Dryas",2016,209,2016-07-27,0,28,53,28,53,2,0.584373814074879,0.341492754576421
"1209","Dry2","Dryas",2016,216,2016-08-03,0,0,63,0,63,2,0.888117367435441,0.788752458340458
"1210","Dry2","Dryas",2016,222,2016-08-09,0,0,69,0,69,2,1.14846898460164,1.31898100859192
"1211","Dry2","Dryas",2017,187,2017-07-06,0,0,0,0,0,2,-0.370248782201174,0.137084160721452
"1212","Dry2","Dryas",2017,194,2017-07-13,2,0,0,0,2,2,-0.0665052288406118,0.00442294546314214
"1213","Dry2","Dryas",2017,201,2017-07-20,19,5,0,5,19,2,0.23723832451995,0.0562820226210333
"1214","Dry2","Dryas",2017,208,2017-07-27,9,53,29,53,38,2,0.540981877880513,0.292661392195126
"1215","Dry2","Dryas",2017,215,2017-08-03,1,0,75,0,76,2,0.844725431241075,0.71356105418542
"1216","Dry2","Dryas",2017,222,2017-08-10,0,0,73,0,73,2,1.14846898460164,1.31898100859192
"1217","Dry2","Dryas",2018,221,2018-08-09,0,0,0,0,0,2,1.10507704840727,1.22119528291653
"1218","Dry2","Dryas",2018,228,2018-08-16,0,0,0,0,0,2,1.40882060176783,1.98477548796548
"1219","Dry2","Dryas",2018,235,2018-08-23,0,0,0,0,0,2,1.7125641551284,2.93287598543064
"1220","Dry2","Dryas",2019,164,2019-06-13,0,0,0,0,0,2,-1.36826331467159,1.87214449827609
"1221","Dry2","Dryas",2019,171,2019-06-20,0,0,0,0,0,2,-1.06451976131103,1.13320232222169
"1222","Dry2","Dryas",2019,178,2019-06-27,0,0,0,0,0,2,-0.760776207950468,0.578780438583494
"1223","Dry2","Dryas",2019,185,2019-07-04,0,2,0,2,0,2,-0.457032654589906,0.208878847361496
"1224","Dry2","Dryas",2019,192,2019-07-11,1,1,2,1,3,2,-0.153289101229344,0.0234975485557
"1225","Dry2","Dryas",2019,199,2019-07-18,0,0,4,0,4,2,0.150454452131218,0.0226365421661051
"1226","Dry2","Dryas",2019,206,2019-07-25,0,0,3,0,3,2,0.454198005491781,0.206295828192712
"1227","Dry2","Dryas",2019,213,2019-08-01,0,0,3,0,3,2,0.757941558852343,0.57447540663552
"1228","Dry2","Dryas",2022,175,2022-06-24,0,0,0,0,0,2,-0.890952016533566,0.793795495765229
"1229","Dry2","Dryas",2022,181,2022-06-30,0,0,0,0,0,2,-0.63060039936737,0.397656863682287
"1230","Dry2","Dryas",2022,188,2022-07-07,0,0,0,0,0,2,-0.326856846006808,0.106835397781518
"1231","Dry2","Dryas",2022,195,2022-07-14,2,0,0,0,2,2,-0.0231132926462457,0.000534224296950997
"1232","Dry2","Dryas",2022,202,2022-07-21,3,1,0,1,3,2,0.280630260714317,0.0787533432285853
"1233","Dry2","Dryas",2022,209,2022-07-28,1,4,1,4,2,2,0.584373814074879,0.341492754576421
"1234","Dry2","Dryas",2022,216,2022-08-04,0,2,4,2,4,2,0.888117367435441,0.788752458340458
"1235","Dry2","Dryas",2022,223,2022-08-11,0,0,6,0,6,2,1.191860920796,1.4205324545207
"1236","Dry2","Dryas",2023,187,2023-07-06,0,0,0,0,0,2,-0.370248782201174,0.137084160721452
"1237","Dry2","Dryas",2023,193,2023-07-12,0,0,0,0,0,2,-0.109897165034978,0.0120773868827252
"1238","Dry2","Dryas",2023,200,2023-07-19,0,0,0,0,0,2,0.193846388325584,0.0375764222668733
"1239","Dry2","Dryas",2023,207,2023-07-26,0,1,0,1,0,2,0.497589941686147,0.247595750067223
"1240","Dry2","Dryas",2023,214,2023-08-02,0,2,0,2,0,2,0.801333495046709,0.642135370283774
"1241","Dry2","Dryas",2023,221,2023-08-09,0,0,2,0,2,2,1.10507704840727,1.22119528291653
"1242","Dry2","Dryas",2024,184,2024-07-02,0,0,0,0,0,2,-0.500424590784272,0.250424771061606
"1243","Dry2","Dryas",2024,191,2024-07-09,0,0,0,0,0,2,-0.19668103742371,0.0386834304820668
"1244","Dry2","Dryas",2024,198,2024-07-16,2,3,0,3,2,2,0.107062515936852,0.0114623823187288
"1245","Dry2","Dryas",2024,204,2024-07-22,3,6,8,6,11,2,0.367414133103049,0.134993145203865
"1246","Dry2","Dryas",2024,212,2024-07-30,1,5,14,5,15,2,0.714549622657977,0.510581163240657
"1247","Dry2","Dryas",2024,219,2024-08-06,0,1,20,1,20,2,1.01829317601854,1.03692099232592
"1248","Dry3","Dryas",1996,156,1996-06-04,0,0,0,0,0,3,-1.71539880422652,2.94259305754178
"1249","Dry3","Dryas",1996,162,1996-06-10,0,0,0,0,0,3,-1.45504718706032,2.11716231657216
"1250","Dry3","Dryas",1996,169,1996-06-17,10,0,0,0,10,3,-1.15130363369976,1.32550005697028
"1251","Dry3","Dryas",1996,176,1996-06-24,100,0,0,0,100,3,-0.8475600803392,0.718358089784592
"1252","Dry3","Dryas",1996,183,1996-07-01,89,56,0,56,89,3,-0.543816526978638,0.295736415015108
"1253","Dry3","Dryas",1996,190,1996-07-08,3,102,10,102,13,3,-0.240072973618076,0.0576350326618254
"1254","Dry3","Dryas",1996,197,1996-07-15,0,39,84,39,84,3,0.0636705797424863,0.00405394272474431
"1255","Dry3","Dryas",1996,204,1996-07-22,0,0,100,0,100,3,0.367414133103049,0.134993145203865
"1256","Dry3","Dryas",1999,175,1999-06-24,0,0,0,0,0,3,-0.890952016533566,0.793795495765229
"1257","Dry3","Dryas",1999,182,1999-07-01,20,0,0,0,20,3,-0.587208463173004,0.344813779222001
"1258","Dry3","Dryas",1999,189,1999-07-08,183,2,0,2,183,3,-0.283464909812442,0.0803523550949758
"1259","Dry3","Dryas",1999,196,1999-07-15,80,144,0,144,80,3,0.0202786435481203,0.000411223384151721
"1260","Dry3","Dryas",1999,203,1999-07-22,21,159,66,159,87,3,0.324022196908683,0.104990384089529
"1261","Dry3","Dryas",1999,210,1999-07-29,0,16,196,16,196,3,0.627765750269245,0.394089837211108
"1262","Dry3","Dryas",1999,217,1999-08-05,0,0,200,0,200,3,0.931509303629807,0.867709582748888
"1263","Dry3","Dryas",1999,224,1999-08-12,0,0,200,0,200,3,1.23525285699037,1.52584962070287
"1264","Dry3","Dryas",1999,231,1999-08-19,0,0,200,0,200,3,1.53899641035093,2.36850995107305
"1265","Dry3","Dryas",1999,238,1999-08-26,0,0,200,0,200,3,1.84273996371149,3.39569057385944
"1266","Dry3","Dryas",2000,156,2000-06-04,0,0,0,0,0,3,-1.71539880422652,2.94259305754178
"1267","Dry3","Dryas",2000,162,2000-06-10,0,0,0,0,0,3,-1.45504718706032,2.11716231657216
"1268","Dry3","Dryas",2000,169,2000-06-17,19,0,0,0,19,3,-1.15130363369976,1.32550005697028
"1269","Dry3","Dryas",2000,176,2000-06-24,121,33,0,33,121,3,-0.8475600803392,0.718358089784592
"1270","Dry3","Dryas",2000,183,2000-07-01,26,230,0,230,26,3,-0.543816526978638,0.295736415015108
"1271","Dry3","Dryas",2000,190,2000-07-08,0,21,192,21,192,3,-0.240072973618076,0.0576350326618254
"1272","Dry3","Dryas",2000,196,2000-07-14,0,1,199,1,199,3,0.0202786435481203,0.000411223384151721
"1273","Dry3","Dryas",2000,204,2000-07-22,0,0,200,0,200,3,0.367414133103049,0.134993145203865
"1274","Dry3","Dryas",2001,154,2001-06-03,0,0,0,0,0,3,-1.80218267661525,3.24786239989212
"1275","Dry3","Dryas",2001,162,2001-06-11,20,0,0,0,20,3,-1.45504718706032,2.11716231657216
"1276","Dry3","Dryas",2001,169,2001-06-18,24,0,0,0,24,3,-1.15130363369976,1.32550005697028
"1277","Dry3","Dryas",2001,175,2001-06-24,26,0,0,0,26,3,-0.890952016533566,0.793795495765229
"1278","Dry3","Dryas",2001,182,2001-07-01,197,3,0,3,197,3,-0.587208463173004,0.344813779222001
"1279","Dry3","Dryas",2001,189,2001-07-08,52,148,1,148,53,3,-0.283464909812442,0.0803523550949758
"1280","Dry3","Dryas",2001,196,2001-07-15,1,78,121,78,122,3,0.0202786435481203,0.000411223384151721
"1281","Dry3","Dryas",2001,203,2001-07-22,0,6,194,6,194,3,0.324022196908683,0.104990384089529
"1282","Dry3","Dryas",2001,210,2001-07-29,0,1,199,1,199,3,0.627765750269245,0.394089837211108
"1283","Dry3","Dryas",2002,153,2002-06-02,0,0,0,0,0,3,-1.84557461280962,3.40614565144738
"1284","Dry3","Dryas",2002,154,2002-06-03,0,0,0,0,0,3,-1.80218267661525,3.24786239989212
"1285","Dry3","Dryas",2002,161,2002-06-10,0,0,0,0,0,3,-1.49843912325469,2.24531980610029
"1286","Dry3","Dryas",2002,168,2002-06-17,47,0,0,0,47,3,-1.19469556989413,1.42729750472466
"1287","Dry3","Dryas",2002,175,2002-06-24,172,0,0,0,172,3,-0.890952016533566,0.793795495765229
"1288","Dry3","Dryas",2002,182,2002-07-01,20,165,0,165,20,3,-0.587208463173004,0.344813779222001
"1289","Dry3","Dryas",2002,189,2002-07-08,0,26,158,26,158,3,-0.283464909812442,0.0803523550949758
"1290","Dry3","Dryas",2002,196,2002-07-15,0,5,195,5,195,3,0.0202786435481203,0.000411223384151721
"1291","Dry3","Dryas",2002,203,2002-07-22,0,0,200,0,200,3,0.324022196908683,0.104990384089529
"1292","Dry3","Dryas",2003,154,2003-06-03,0,0,0,0,0,3,-1.80218267661525,3.24786239989212
"1293","Dry3","Dryas",2003,161,2003-06-10,0,0,0,0,0,3,-1.49843912325469,2.24531980610029
"1294","Dry3","Dryas",2003,168,2003-06-17,16,0,0,0,16,3,-1.19469556989413,1.42729750472466
"1295","Dry3","Dryas",2003,175,2003-06-24,163,0,0,0,163,3,-0.890952016533566,0.793795495765229
"1296","Dry3","Dryas",2003,182,2003-07-01,64,136,0,136,64,3,-0.587208463173004,0.344813779222001
"1297","Dry3","Dryas",2003,189,2003-07-08,0,19,181,19,181,3,-0.283464909812442,0.0803523550949758
"1298","Dry3","Dryas",2003,196,2003-07-15,0,0,200,0,200,3,0.0202786435481203,0.000411223384151721
